30	569
32	199
32	525
32	370
32	479
33	119
33	423
33	271
33	516
33	512
33	350
33	122
33	422
33	531
34	74
34	512
34	126
34	429
34	102
35	454
35	292
35	310
35	250
35	435
35	127
35	519
35	128
35	410
35	483
35	167
35	324
35	58
35	412
35	65
35	160
35	299
35	436
36	46
36	451
36	247
36	148
36	180
36	564
36	140
36	156
36	499
36	493
36	355
36	319
36	465
37	440
37	475
37	423
37	564
37	36
37	528
37	458
37	21
37	226
37	328
37	49
37	231
37	223
37	376
37	42
37	403
37	480
37	282
38	93
38	139
38	159
38	5
38	114
38	406
38	50
38	86
38	175
38	106
38	45
38	487
38	133
38	162
38	13
38	157
38	311
38	542
38	120
38	170
38	382
38	168
38	104
38	286
38	537
38	48
38	387
38	108
38	44
38	391
38	380
38	75
38	47
38	100
38	15
38	371
38	264
38	439
38	480
38	503
38	35
38	182
38	148
38	177
38	407
38	165
38	111
38	37
38	243
38	55
38	161
38	267
38	90
38	80
38	142
38	0
38	94
38	176
38	72
38	57
38	38
38	199
38	381
38	85
38	105
38	56
38	14
38	107
38	192
38	494
40	441
40	18
42	132
42	103
42	102
42	543
42	25
43	335
43	389
43	410
43	562
43	65
43	196
43	145
43	301
43	23
43	122
43	115
43	187
43	292
43	402
43	372
43	435
43	224
43	386
43	358
43	98
43	412
43	369
43	197
43	61
43	518
44	32
44	389
44	449
44	332
44	275
44	215
44	221
44	354
44	282
45	272
45	461
45	347
45	424
45	227
45	329
45	293
45	547
45	52
46	156
50	121
50	135
50	11
51	547
52	69
52	212
52	428
52	36
52	73
52	181
52	326
52	16
52	238
52	21
52	327
52	87
52	541
52	231
52	352
52	316
53	29
53	141
53	17
53	476
53	28
53	342
55	366
55	341
55	470
55	481
55	249
55	555
56	538
56	71
56	435
56	325
56	95
56	153
56	189
56	127
56	33
56	65
56	485
56	409
56	60
56	291
57	102
58	4
58	5
58	34
58	129
58	3
59	66
59	59
59	34
59	246
61	109
61	292
61	65
61	173
61	17
61	336
61	214
61	60
61	297
61	572
61	33
62	268
62	74
62	169
62	304
62	532
62	148
62	96
62	194
62	429
62	133
62	351
62	110
62	103
62	120
62	500
62	543
62	68
64	522
64	138
64	341
64	354
65	307
65	83
67	481
68	479
68	561
69	517
69	457
69	464
69	261
69	558
69	306
69	262
69	384
70	525
70	208
70	559
70	477
70	397
70	516
70	564
70	312
70	344
70	374
70	481
70	215
70	217
70	574
70	283
70	468
70	199
70	467
70	575
70	361
70	385
70	414
71	218
71	141
71	213
71	274
71	194
71	428
71	528
71	21
71	112
71	510
71	185
71	122
71	143
71	403
72	450
72	269
75	32
75	181
75	441
76	222
76	462
76	26
76	332
76	506
76	551
76	245
76	322
76	215
76	121
76	91
76	232
76	11
76	39
76	340
76	331
76	246
76	269
76	543
77	491
77	532
77	547
77	545
78	244
78	230
78	304
78	457
78	526
78	63
78	254
78	308
78	473
78	496
78	560
78	548
78	126
78	83
78	277
78	378
79	216
79	491
79	421
79	551
79	344
79	545
79	238
79	232
79	427
79	460
79	314
79	269
79	414
79	124
80	289
80	417
80	302
80	399
80	540
80	442
80	2
80	511
80	4
80	504
80	521
80	401
80	388
80	413
80	524
81	317
81	457
81	464
81	261
81	274
81	558
81	306
81	473
81	496
81	53
81	517
81	47
81	262
81	52
81	282
81	277
81	384
81	482
82	338
82	364
82	443
82	466
82	394
82	448
82	505
82	501
82	339
82	456
82	523
82	514
82	575
82	470
82	546
82	453
82	531
83	406
83	463
83	223
83	37
84	46
84	216
84	375
84	408
84	226
84	232
84	329
84	10
84	275
84	506
84	551
84	269
85	353
85	454
85	276
85	485
85	263
85	535
85	435
85	515
85	519
85	383
85	410
85	131
87	66
87	544
88	363
88	190
88	292
88	389
88	19
88	189
88	386
88	98
88	367
88	65
88	196
88	529
88	188
88	396
88	197
88	301
88	291
88	557
89	405
89	424
89	536
89	81
89	124
90	134
90	477
90	203
91	289
91	10
91	398
91	524
91	290
92	454
92	455
92	520
92	183
93	69
93	230
93	212
93	220
93	315
93	92
93	266
93	21
93	22
93	31
93	87
93	541
93	316
93	362
93	239
93	117
93	213
93	97
93	254
93	16
93	112
93	327
93	352
93	237
93	67
93	573
94	462
94	138
94	420
94	122
94	251
95	461
95	347
95	247
95	329
95	471
95	204
95	464
95	350
95	444
95	202
95	547
95	265
95	473
95	307
95	416
95	257
95	78
96	103
96	134
96	10
96	11
96	136
96	51
97	46
97	58
97	298
97	379
97	376
97	124
98	166
98	26
99	358
99	363
99	187
99	335
99	389
99	434
99	145
99	224
99	562
100	360
100	521
100	302
100	413
100	497
100	486
100	540
100	442
100	511
101	323
101	328
101	205
101	252
101	433
101	18
101	361
101	500
101	7
102	139
102	114
102	208
102	50
102	86
102	175
102	209
102	487
102	283
102	13
102	87
102	170
102	99
102	248
102	382
102	26
102	48
102	481
102	108
102	391
102	43
102	88
102	191
102	380
102	149
102	75
102	179
102	15
102	282
102	418
102	407
102	165
102	492
102	55
102	193
102	447
102	207
102	314
102	479
102	80
102	152
102	94
102	76
102	199
102	571
102	39
102	381
102	105
102	14
102	107
102	543
102	192
103	4
103	6
103	401
103	513
103	398
103	497
103	524
103	399
103	442
103	2
103	511
103	3
104	100
104	1
104	373
104	108
104	146
105	156
105	303
105	284
105	493
105	285
105	374
105	242
105	508
106	84
106	134
106	11
106	136
106	51
106	30
106	37
106	79
107	201
107	226
107	309
107	145
107	425
107	40
107	147
107	547
107	20
107	265
108	502
108	343
108	433
108	432
108	489
108	147
108	374
108	7
108	44
108	351
108	191
108	253
108	419
108	560
108	158
108	465
108	543
108	378
111	26
111	66
111	177
111	52
111	67
111	198
113	366
113	338
113	364
113	443
113	466
113	184
113	394
113	448
113	505
113	501
113	339
113	424
113	456
113	523
113	514
113	470
113	546
113	453
113	531
114	93
114	201
114	287
114	323
114	208
114	357
114	177
114	178
114	322
114	217
114	79
114	320
114	356
114	24
114	41
114	62
114	273
114	281
114	55
114	205
114	286
114	221
114	30
114	90
114	219
114	559
114	77
114	84
114	91
114	278
114	255
114	280
114	294
114	340
114	47
114	565
114	566
114	198
117	446
117	415
117	554
118	26
119	148
119	484
119	129
119	115
120	274
120	275
120	122
121	65
121	153
121	189
122	408
122	323
122	232
122	569
123	38
123	405
123	536
123	146
123	2
125	256
125	268
125	478
125	0
125	489
125	527
125	348
125	575
125	355
125	392
125	345
125	319
125	452
127	201
127	26
127	331
127	40
127	20
127	288
127	479
128	151
128	534
128	228
128	124
129	46
129	563
129	225
129	74
129	329
129	471
129	271
129	397
129	547
129	130
129	134
129	164
129	330
129	560
129	425
129	248
129	414
130	24
130	1
131	334
131	9
131	82
132	408
132	232
132	560
132	188
132	550
132	484
132	313
132	321
132	547
132	528
133	143
133	116
133	509
133	390
134	287
134	304
134	178
134	217
134	27
134	320
134	356
134	41
134	273
134	281
134	55
134	207
134	171
134	218
134	90
134	26
134	219
134	567
134	77
134	321
134	279
134	278
134	47
134	565
134	566
134	198
134	282
136	186
136	185
136	567
136	385
136	468
136	279
137	355
138	119
138	139
138	255
138	500
138	167
139	244
139	461
139	329
139	471
139	530
139	464
139	490
139	261
139	547
139	473
139	66
139	257
139	548
139	422
139	260
140	367
140	426
140	559
140	560
140	19
140	574
141	471
142	424
142	539
142	270
142	274
142	275
142	344
143	446
144	498
144	476
144	249
145	539
145	191
145	243
145	419
145	270
145	140
145	543
146	2
147	509
147	390
148	292
148	402
148	189
148	64
148	2
148	297
148	410
148	33
148	349
148	65
148	368
148	17
148	295
148	296
148	214
148	23
148	61
148	411
148	82
148	549
149	449
149	544
150	26
150	555
151	473
151	396
152	363
152	190
152	196
152	372
152	369
152	434
152	529
152	197
152	386
152	557
153	525
153	510
153	101
153	2
154	71
154	152
154	173
154	435
154	206
154	64
154	519
154	483
154	438
154	276
154	144
154	154
154	368
154	520
154	163
154	549
154	124
155	329
155	471
155	370
155	204
155	464
155	490
155	444
155	202
155	293
155	547
155	254
155	468
155	279
155	330
155	257
155	533
155	548
155	235
155	422
156	151
156	305
156	437
156	333
156	435
156	206
156	64
156	183
156	229
156	410
156	131
156	211
156	438
156	65
156	144
156	154
156	553
156	295
156	296
156	495
156	1
156	60
156	291
157	89
157	37
157	25
158	93
158	317
158	134
158	329
158	471
158	54
158	457
158	464
158	261
158	547
158	78
158	384
159	437
159	310
159	333
159	336
159	172
159	128
159	183
159	574
159	410
159	155
159	65
159	236
159	520
159	553
159	160
159	23
159	104
159	163
159	200
159	291
159	454
159	334
159	292
159	435
159	153
159	519
159	229
159	258
159	431
159	233
159	61
159	411
159	9
159	82
159	259
160	26
160	54
160	400
160	61
160	210
160	383
160	60
160	518
161	451
161	478
161	467
161	281
161	475
161	365
161	543
161	279
162	212
162	220
162	315
162	92
162	73
162	266
162	21
162	31
162	49
162	87
162	316
162	118
162	195
162	479
162	362
162	239
162	117
162	97
162	2
162	326
162	16
162	231
162	352
162	1
162	237
162	42
162	404
162	573
163	62
163	375
163	137
163	312
163	361
163	81
164	181
164	272
164	461
164	227
164	101
164	309
164	416
164	471
164	397
164	12
164	472
165	502
165	440
165	101
165	463
165	393
165	0
165	387
165	458
165	473
165	527
165	348
165	488
165	425
165	392
166	110
166	199
166	17
166	370
166	346
166	242
166	260
166	349
167	76
167	318
167	150
167	26
167	427
167	180
167	161
167	526
167	574
167	2
167	492
167	552
168	426
168	253
168	530
168	53
168	12
168	313
168	52
170	166
170	486
172	498
172	230
172	471
172	350
172	116
172	73
172	132
172	21
172	22
172	31
172	341
172	359
172	459
172	256
172	563
172	239
172	522
172	464
172	2
172	63
172	76
172	473
172	6
172	231
172	18
172	237
173	370
173	567
173	445
173	570
173	184
173	285
173	508
173	574
173	303
173	380
173	123
173	284
173	294
173	179
173	361
173	70
173	81
176	353
176	292
176	263
176	535
176	113
176	435
176	174
176	519
176	229
176	410
176	258
176	556
176	155
176	337
176	84
176	65
176	233
176	104
177	568
177	328
177	415
177	71
177	370
177	137
177	393
177	179
177	282
178	408
180	498
180	188
180	430
180	513
180	564
180	274
180	122
180	365
180	574
180	25
180	157
181	904
181	909
181	1034
181	714
181	771
181	1159
181	1102
181	1375
181	987
181	1103
181	692
181	1380
181	817
181	707
181	632
181	812
181	737
181	678
181	897
181	1342
181	862
181	602
181	896
181	1091
181	900
181	801
181	763
181	1109
181	778
181	1078
181	853
181	693
181	780
181	1
181	819
181	818
181	875
182	979
182	1065
182	1091
182	656
182	1200
182	635
182	1122
182	657
182	1264
182	610
182	1263
182	633
182	926
182	1005
182	783
182	754
182	1336
182	673
182	1381
182	1379
182	1240
183	832
183	847
183	1304
183	659
183	919
183	1078
183	757
183	783
183	944
183	756
183	1303
183	805
183	642
184	628
184	1012
184	910
184	26
184	831
184	627
184	1102
184	839
184	574
184	27
184	743
184	920
184	609
184	683
184	1057
184	626
184	824
184	1217
184	888
184	1194
184	996
184	997
185	591
185	936
185	708
185	1331
185	665
185	1206
185	1136
185	1031
185	579
185	1259
185	1134
185	1330
185	755
185	1227
185	806
185	889
185	2
185	3
185	1033
185	706
185	1258
185	1241
185	608
185	827
185	988
186	943
187	708
187	1088
187	707
187	169
187	753
187	703
187	782
187	780
187	802
187	755
187	888
187	857
188	481
189	710
189	712
189	1188
189	713
189	1233
189	1260
189	1272
189	755
190	182
190	1126
190	26
190	847
190	1280
191	1153
191	1091
191	1250
191	1114
191	1234
191	752
191	799
191	848
191	581
191	1074
191	846
191	1130
191	902
191	1323
191	1231
191	1232
191	1282
191	1254
191	786
191	956
191	1004
191	1355
192	814
192	1037
192	574
193	1023
193	281
193	1289
193	1022
193	1207
193	479
194	1081
194	1182
194	606
194	898
195	810
195	1186
195	1034
195	1201
195	651
195	961
195	1061
195	1066
195	625
195	728
195	1044
195	884
195	1320
195	791
195	1068
195	768
195	861
196	1115
196	958
196	814
196	1141
196	26
196	902
196	644
196	500
197	150
197	1284
197	974
197	1339
197	1093
197	1102
197	1308
197	885
197	618
197	1103
197	1340
198	968
198	1292
198	992
198	1310
198	1308
198	1382
198	606
198	717
198	1155
198	692
198	1144
198	691
198	1145
198	621
198	678
198	1246
198	1379
198	589
198	1291
198	607
198	26
198	986
198	1091
198	1277
198	957
198	1054
198	659
198	938
198	921
198	1045
198	1298
198	998
198	939
198	1209
198	985
198	1247
198	866
198	1021
198	1392
198	1148
199	1153
199	674
199	845
199	169
199	1332
199	849
199	1040
199	1117
199	971
199	1323
199	1192
199	756
199	1326
199	844
199	1203
199	1236
199	1314
199	687
199	847
199	1287
199	1248
199	1221
199	667
199	1235
199	1216
199	848
199	850
199	1009
199	1
199	1254
199	1286
199	1193
200	943
201	708
201	1137
201	889
201	855
201	796
201	743
201	583
201	905
201	1134
201	680
201	802
201	813
201	950
201	858
201	1363
202	978
202	1228
202	977
202	659
202	606
202	898
202	1240
203	1049
203	1048
203	707
203	1147
203	1214
204	26
205	869
205	1354
206	1170
206	602
206	790
206	1108
206	832
206	1034
206	765
206	659
206	1308
206	1030
206	1264
206	639
206	1031
206	1044
206	1344
206	998
206	871
206	1296
206	500
206	698
207	578
207	641
207	1139
207	854
207	725
207	733
207	596
207	779
207	663
207	870
207	1140
207	804
207	878
207	749
207	828
207	991
207	756
207	840
207	838
207	821
207	1255
207	835
207	576
207	726
207	829
207	880
207	1129
207	590
207	970
207	1045
207	774
207	598
207	789
207	664
207	762
207	599
207	623
207	761
207	777
207	836
207	696
207	799
207	748
207	654
207	815
207	1253
207	685
207	759
207	603
207	908
207	907
207	913
207	746
207	766
207	893
207	776
207	660
207	910
207	672
207	617
207	877
207	794
207	807
207	688
207	586
207	728
207	670
207	619
207	1313
207	1176
207	653
207	868
207	901
207	658
207	808
207	577
207	917
207	624
207	689
207	811
207	747
207	830
207	736
207	773
207	634
207	182
207	686
207	662
207	826
207	925
207	800
207	668
207	695
207	883
207	911
207	604
207	661
207	793
207	881
207	735
207	669
207	602
207	872
207	842
207	700
207	820
207	847
207	620
207	1138
207	671
207	1146
207	841
207	860
207	1243
207	1175
207	630
208	814
208	1074
208	644
209	799
209	820
209	847
209	680
209	828
209	643
209	1142
209	805
209	27
210	1063
210	636
210	1124
210	161
210	1388
210	888
211	727
211	714
211	1165
211	723
211	969
211	1171
211	191
211	1344
211	1334
211	1230
211	1391
211	844
211	124
212	1132
212	1287
212	616
212	1310
212	728
212	1086
212	1069
212	1230
212	923
212	929
212	1316
212	1268
212	1374
212	844
212	933
213	1357
213	1287
213	922
213	667
213	721
213	959
213	1256
213	1016
213	1179
213	1281
213	949
213	1015
213	1050
213	1282
213	1326
213	1052
213	1237
213	637
213	1039
213	844
213	858
214	1006
214	845
214	1250
214	1114
214	1269
214	667
214	848
214	1040
214	760
214	884
214	750
214	1233
214	1017
214	1068
214	786
214	1355
215	1170
215	576
215	304
215	1091
215	1183
215	1274
215	717
215	965
215	728
215	1344
215	1317
215	1015
215	866
215	1303
215	751
215	1342
216	1292
216	686
216	709
216	992
216	1331
216	994
216	717
216	622
216	677
216	691
216	1134
216	993
216	1025
216	621
216	1123
216	720
216	221
216	1379
216	898
216	1011
216	1291
216	1143
216	863
216	1022
216	1019
216	1185
216	938
216	1007
216	995
216	1202
216	1209
216	648
216	1024
216	646
216	703
217	166
217	592
217	26
217	125
217	588
217	1147
217	655
217	582
217	890
217	595
217	27
218	1162
218	686
218	992
218	1159
218	994
218	606
218	1020
218	622
218	1155
218	677
218	692
218	691
218	1134
218	993
218	1025
218	621
218	678
218	1123
218	1098
218	720
218	221
218	1342
218	898
218	1094
218	1291
218	1026
218	864
218	934
218	1290
218	899
218	1082
218	1156
218	1023
218	706
218	995
218	1045
218	1158
218	1202
218	1344
218	1209
218	648
218	646
218	1021
218	1
218	1208
219	1226
219	915
219	767
219	846
219	734
219	1038
219	1183
219	640
219	594
219	940
219	342
219	544
220	866
220	1381
220	544
221	1271
221	936
221	832
221	1249
221	1311
221	1020
221	351
221	24
221	1130
221	1317
221	1001
221	621
221	898
221	479
222	718
222	686
222	903
222	694
223	1346
223	941
223	651
223	1106
223	652
223	1204
223	1155
223	1081
223	962
223	783
223	1141
223	1169
223	1003
223	971
223	1343
223	784
223	587
223	1309
223	844
223	1027
223	1077
223	1342
223	898
223	825
223	1387
223	961
223	1339
223	1109
223	1156
223	1210
223	942
223	1174
223	1344
223	1002
223	1166
223	1099
223	976
223	1
223	1113
224	1301
224	1034
224	954
224	1269
224	769
224	889
224	1257
224	27
224	1218
224	767
224	609
224	1199
224	1134
224	626
224	1213
224	973
224	1217
224	997
224	1342
225	699
225	581
225	1076
225	1180
225	1268
225	1008
225	1064
225	982
225	1103
226	834
226	1267
226	980
226	1106
226	924
226	1116
226	606
226	618
226	1155
226	833
226	1169
226	1342
226	584
226	602
226	1091
226	1046
226	1335
226	874
226	882
226	1348
226	1344
226	1334
226	1166
226	1393
226	361
227	1076
227	1299
227	1132
227	757
227	870
227	915
227	191
227	927
227	1117
227	1179
227	1333
227	701
227	828
227	916
227	1015
227	640
227	1386
228	591
228	1236
228	1189
228	1180
228	1191
228	848
228	959
228	960
228	1317
228	1178
228	1282
228	1198
228	898
229	1034
229	1214
229	1252
229	873
229	770
229	1183
229	912
229	682
229	953
229	1380
229	1242
229	1031
229	1057
229	1215
229	1347
229	824
229	1056
229	1238
229	1300
229	996
229	1027
229	1090
229	1342
229	1170
229	1366
229	26
229	125
229	1100
229	825
229	588
229	1356
229	1223
229	1245
229	1348
229	1351
229	1089
229	1344
229	1032
229	1312
229	780
229	631
230	1085
230	1115
230	1301
230	166
230	958
230	715
230	1019
230	574
230	692
230	1031
230	1344
230	676
230	1032
230	1021
230	1390
230	898
230	479
231	1031
232	975
232	948
232	1384
232	792
232	861
233	602
233	872
233	1228
233	1029
233	1046
233	361
233	1379
234	1111
234	708
234	707
234	304
234	887
234	1197
234	709
234	1021
234	1022
235	909
235	593
235	1375
235	633
235	1104
235	1155
235	817
235	585
235	1014
235	1031
235	944
235	632
235	737
235	945
235	1237
235	1342
235	739
235	862
235	1279
235	979
235	602
235	908
235	1265
235	816
235	1091
235	1365
235	1078
235	1045
235	1344
235	1166
235	1247
235	1336
235	673
235	1004
235	818
235	875
236	674
236	879
236	613
236	704
236	1159
236	614
236	606
236	1155
236	728
236	844
236	898
236	1251
236	607
236	1054
236	1287
236	667
236	1097
236	1210
236	1344
236	719
236	1284
236	1009
236	1024
236	891
236	599
236	1301
236	1292
236	974
236	1080
236	717
236	1018
236	1104
236	692
236	24
236	1343
236	1098
236	863
236	1070
236	1091
236	1283
236	864
236	1339
236	1185
236	892
236	1156
236	1066
236	1337
236	1247
236	1338
236	1021
236	732
237	1085
237	1291
237	936
237	975
237	886
237	1022
237	889
237	1019
237	717
237	1020
237	1087
237	1367
237	1259
237	1134
237	1258
237	621
237	937
237	1125
237	1329
237	888
237	705
237	898
237	1011
238	1170
238	1047
238	1122
238	1102
238	885
238	987
238	1046
238	740
238	882
238	1103
238	1066
238	1350
238	1166
238	598
238	789
238	1233
238	1321
238	1035
238	1379
239	790
239	656
239	1010
239	1299
239	657
239	778
239	837
239	1380
239	1164
239	814
239	150
239	928
239	1298
239	754
239	949
239	916
239	929
239	809
239	931
239	933
239	1379
240	1172
240	623
240	602
240	658
240	831
240	1304
240	914
240	1119
240	601
240	1104
240	1305
240	1121
240	1261
240	1306
240	747
240	1166
240	580
240	742
240	1303
240	500
240	1027
241	1301
241	602
241	1108
241	1091
241	1159
241	1157
241	1206
241	1155
241	1033
241	647
241	783
241	989
241	1031
241	1158
241	1349
241	762
241	895
241	1342
242	1073
242	1154
242	1107
242	1028
242	1106
242	1083
242	1093
242	1102
242	1308
242	987
242	717
242	601
242	999
242	1104
242	799
242	1072
242	1168
242	1084
242	1352
242	945
242	784
242	1246
242	1027
242	1342
242	1379
242	1170
242	1172
242	1324
242	602
242	785
242	1262
242	1091
242	847
242	961
242	544
242	1261
242	1369
242	1174
242	1166
242	1092
244	26
244	845
244	1059
244	666
244	1181
244	1332
244	990
244	752
244	1235
244	1376
244	1062
244	848
244	850
244	846
244	1230
244	1142
244	1178
244	1152
244	844
244	479
245	649
246	1271
246	981
246	1203
246	670
246	304
246	764
246	1037
246	1050
246	1125
246	667
246	1128
247	1081
247	823
247	638
247	967
247	1204
248	908
248	26
248	865
248	1252
248	1101
248	1260
248	953
248	574
248	1226
248	710
248	848
248	767
248	1199
248	1276
248	1213
248	1217
249	715
249	1159
249	1157
249	953
249	1219
249	606
249	1155
249	1218
249	678
249	844
249	1342
249	739
249	898
249	1227
249	1370
249	667
249	1257
249	1127
249	1045
249	1344
249	843
249	1371
249	1320
249	1392
249	937
249	1079
249	1241
249	608
249	973
249	1286
249	988
249	1341
249	845
249	1200
249	714
249	734
249	692
249	585
249	1031
249	1057
249	1293
249	1026
249	1091
249	847
249	954
249	864
249	1311
249	1137
249	889
249	1156
249	1171
249	767
249	887
249	1373
249	684
249	827
249	851
249	1193
249	1354
250	1043
250	1063
250	1195
250	636
250	1389
250	125
250	1124
250	1150
250	703
250	161
250	1328
251	24
251	1389
251	125
251	1367
251	853
251	865
251	925
251	1150
251	1013
251	1328
251	787
252	578
252	641
252	1139
252	600
252	854
252	725
252	733
252	596
252	779
252	663
252	1140
252	804
252	878
252	749
252	828
252	991
252	756
252	840
252	838
252	729
252	821
252	1255
252	835
252	576
252	726
252	829
252	880
252	1129
252	590
252	970
252	774
252	598
252	789
252	664
252	623
252	761
252	777
252	836
252	696
252	799
252	654
252	815
252	1253
252	685
252	759
252	908
252	907
252	913
252	746
252	766
252	893
252	792
252	776
252	660
252	910
252	672
252	617
252	877
252	794
252	807
252	688
252	586
252	728
252	670
252	619
252	1313
252	1176
252	653
252	658
252	808
252	577
252	917
252	624
252	689
252	811
252	747
252	830
252	736
252	773
252	634
252	686
252	662
252	826
252	800
252	668
252	695
252	883
252	911
252	604
252	661
252	730
252	793
252	881
252	587
252	735
252	669
252	602
252	842
252	700
252	820
252	847
252	620
252	1138
252	671
252	1146
252	841
252	860
252	1243
252	1175
252	630
252	861
253	1065
253	462
253	1271
253	616
253	874
253	3
253	1000
253	823
253	581
253	1230
253	1391
253	632
253	932
253	964
253	1008
253	1297
253	637
254	783
254	680
255	962
255	927
255	1334
255	652
255	1030
256	1285
256	1314
256	1188
256	177
256	955
256	752
256	1086
256	581
256	1276
256	947
256	1231
256	1
256	1152
256	1297
257	585
257	636
257	989
257	902
257	859
257	950
257	698
257	818
259	757
259	636
259	928
259	932
259	361
259	1303
259	1307
259	1362
259	544
260	1012
260	592
260	1048
260	1058
260	714
260	1212
260	1315
260	682
260	606
260	796
260	24
260	915
260	920
260	1042
260	728
260	499
260	1031
260	683
260	972
260	655
260	903
260	1038
260	500
260	1056
260	1194
260	858
260	26
260	1100
260	1091
260	588
260	954
260	1041
260	839
260	928
260	767
260	731
260	611
260	781
260	1233
260	684
260	1329
260	856
261	1006
261	1341
261	1275
261	635
261	1201
261	1055
261	752
261	730
261	625
261	1014
261	1342
261	1285
261	1067
261	26
261	125
261	810
261	1186
261	1059
261	724
261	961
261	1234
261	481
261	1061
261	1066
261	1369
261	1278
261	1068
261	860
262	765
262	606
262	1167
262	728
262	1168
262	1169
262	1134
262	500
262	1342
262	1379
262	584
262	898
262	479
262	1170
262	650
262	1096
262	716
262	721
262	1348
262	1158
262	1166
262	598
262	703
262	963
262	751
263	1301
263	1346
263	1377
263	1266
263	1275
263	992
263	1165
263	1380
263	1031
263	1352
263	1118
263	1349
263	1222
263	1237
263	1077
263	1319
263	979
263	1271
263	966
263	1189
263	1054
263	1385
263	1138
263	935
263	1066
263	1298
263	1166
263	1337
263	985
263	1053
263	1071
263	1316
263	946
263	1133
264	1120
264	651
264	1119
264	606
264	1103
264	1173
264	1003
264	828
264	580
264	1098
264	637
264	1379
264	898
264	1172
264	864
264	1362
264	942
264	1121
264	1344
264	1306
264	1334
264	932
264	1092
264	597
264	1303
265	1187
265	1117
265	750
265	990
265	1248
265	860
265	1359
266	661
266	1170
266	901
266	1325
266	1361
266	894
266	1224
266	598
266	1116
266	1039
267	602
267	790
267	1091
267	1181
267	1132
267	983
267	1382
267	1263
267	574
267	1305
267	757
267	1164
267	1345
267	1344
267	1166
267	791
267	1239
267	1293
267	1237
267	1163
267	1238
267	844
267	1051
268	603
268	628
268	125
268	772
268	1223
268	614
268	837
268	757
268	1060
268	887
268	1333
268	701
268	703
268	1368
268	797
268	649
268	869
268	1386
268	795
269	790
269	872
269	687
269	1322
269	1327
269	177
269	1360
269	745
269	670
269	871
269	693
269	1381
269	787
269	1364
270	1225
270	602
270	1322
271	1006
271	304
271	1159
271	1165
271	723
271	1102
271	779
271	1116
271	1103
271	1155
271	926
271	798
271	828
271	1095
271	768
271	844
271	1027
271	1090
271	1342
271	918
271	1170
271	977
271	1224
271	1356
271	1075
271	1045
271	1089
271	1344
271	1166
271	789
271	597
271	1303
271	795
271	856
271	845
271	1205
271	714
271	770
271	1101
271	1204
271	741
271	1104
271	1081
271	1040
271	797
271	945
271	1217
271	1100
271	943
271	1091
271	954
271	1061
271	757
271	848
271	767
271	947
272	1301
272	1041
272	1055
272	665
272	1019
272	2
272	1103
272	1066
272	1136
272	1031
272	1040
272	579
272	930
272	888
272	1027
273	1325
273	1108
273	1107
273	723
273	1204
273	606
273	1103
273	1155
273	799
273	1081
273	1361
273	798
273	1031
273	1352
273	281
273	905
273	1145
273	797
273	1095
273	1098
273	720
273	906
273	1027
273	1342
273	984
273	1094
273	1170
273	1273
273	1091
273	1224
273	481
273	2
273	1344
273	1166
273	598
273	1099
273	1068
274	1127
274	1041
274	1212
274	1390
274	1219
274	574
275	757
275	710
275	1357
275	1117
275	1358
275	1359
276	1279
276	1278
276	1166
276	1028
276	1288
276	1027
276	984
276	1318
277	462
277	26
277	600
277	772
277	1093
