Unnamed: 0,tweet_id,text
1339,1.23954E+18,"Big News Today
#BigMatchJohn #JC #JohnCena #CoronaVirus #Covid19 #Pandemic #WWE #Raw #Wrestling https://t.co/NOM6bH83Lv"
1340,1.23954E+18,"Tracking the Wuhan Coronavirus 

#CautionYesPanicNo

#CoronavirusPandemic
#CoronaVirusUpdates
#COVID19
#Coronaindia
#CoronavirusOutbreak LIVE Updates 👇

https://t.co/MB7RO1Vn0Q https://t.co/QAdMiRWhTp"
1341,1.23954E+18,"This really crack me up.
#COVID19 
#MondayMotivaton 
#mondaythoughts 
#SellYourMarket https://t.co/PN6J8sV6y5"
1342,1.23954E+18,"#Coronavirus: #Germany Moving Toward Total Lockdown https://t.co/ow0zEysfZF 

#bigdata 
#CoronavirusOutbreak 
#WHO
#COViD19GERMANY

#Italy #USA #Denmark #china #SouthKorea #iran #UK 
#COViD19 #Linux #COViD19USA #Covid19iNDiA #COViD19UK #COViD19CANADA #COViD19france #COViD19italy"
1343,1.23954E+18,"Stay Safe, Stay Secured !!!

#Corona #CoronavirusPandemic #SafetyMeasures #prevention #covid19 #BeSafeOutThere https://t.co/v46AazId3E"
1344,1.23954E+18,"How does this #coronavirus compare to SARS and MERS? Hot off the press https://t.co/WvPLhXXXVY
#pandemic #COVID19 @WHO @Canada @CPHO_Canada @VirologyJ"
1345,1.23954E+18,@IvankaTrump Meanwhile #TrumpCrimeFamily grifters are trying to figure out how to make $ off #COVID19 #CoronavirusOutbreak
1346,1.23954E+18,"Suddenly, I hate this exercise ball. Can’t figure out why #QuarantineLife #SoMePsychs #COVID19 #stimulusgeneralization https://t.co/KecQVOSD4Q"
1347,1.23954E+18,"#COVID19 updates: #Laos, #Myanmar only in #ASEAN reporting no infections | @CoconutsSG on YouTube  https://t.co/53OQblU2Wz"
1348,1.23954E+18,"THIS IS ON #Trump and the #Sycophants that “parroted” the HOAX narrative, America hold them ALL responsible #COVID19 https://t.co/eEeGeJK33S"
1349,1.23954E+18,"How much points do you think Dow Jones would lose in today's trading?
#DJIA #Trading #Stock #coronavirus #Bear #NYSE #NASDAQ #COVID19"
1350,1.23954E+18,Spring break 2020. No ski vacation this year #atleasticanspendtimewithmyfamily #stuckintown. #covid19 @ Youfit Health Clubs https://t.co/7WbkGckXmr
1351,1.23954E+18,"#California Governor directs new restrictions..
#CoronaVirus #COVID19 #America 
https://t.co/BTu5oI0BoZ"
1352,1.23954E+18,"Is this like DAY 1 of #Americas great #ShelterInPlace exercise?

#COVID19 #Coronavirus #TPHoarders"
1353,1.23954E+18,#HighRiskCovid19 Thousands leave Miami #cruise ship without screenings after former passenger got #COVID19 https://t.co/sIbWXkdn6o
1354,1.23954E+18,Working from home and I’m still late to log on 😂🤦🏼‍♂️ #COVID19 #coronavirus #WorkFromHome
1355,1.23954E+18,"Unbelievable @City_Press! #pray #Limpopo #HighRiskCovid19 #LOCKSOUTHAFRICADOWN #coronapocolypse #Health #Moria #CoronaVirusUpdates #COVID19 #COVIDー19 #Easter #MiLLiONS #covid19SA #life #lifestyle #covidー19uk😷 #Trump #COVIDCanada Stay #healthy #WHO @WHO @UN
#Africa

\X/ish🙏 https://t.co/1ST83cBunx"
1356,1.23954E+18,The #iHeartAwards have been postponed due to concerns surrounding the #Coronavirus #COVID19 situation. Read the statement &amp; stay safe. ❤️ #iHeartRadio - @MACKONTHERADIO &amp; @iAmLettyB https://t.co/j4FmlOP3TB
1357,1.23954E+18,Is Zoom ready for most of America to work online? (USA Today) #Technology #CoronaVirus #COVIDー19 #COVID19 #CoronaVirusOutbreak #CoronaVirusPandemic https://t.co/pHL2FrfNMq https://t.co/rAR7kkZHhE
1358,1.23954E+18,"Are you ready for 2020:

#CoronaVirusSA #QuarantineLife #Coronavirussouthafrica #Covid19 #coronavirus https://t.co/ICpNyIrroI"
1359,1.23954E+18,"#Egypt decides to reduce government employees over #coronavirus .
#COVID19"
1360,1.23954E+18,"❗️Coronavirus spread in the world from February 25 to March 16. The worst situation in #Italy, #Iran and #Spain.
Situation now:
       Cases - 173.111
       Death - 6.664
       Recovered - 77.789
#COVID19 #Covid19Walkout #coronavirus https://t.co/FRyeVLmMOm"
1361,1.23954E+18,Simulation can help to contain viruses as #COVID19. An #Italian #startup make it possible for non-experts to use these high technology tools. #insilico #helthcare is coming #LItaliaNonSiFerma # https://t.co/S8zZXpK8Lj https://t.co/kOP8n44VmF
1362,1.23954E+18,"#MilesGuo: #CCP is spreading #COVID19 to the whole world. Make the world in chaos so the regime can survive longer.
@realDonaldTrump 
@marcorubio https://t.co/wW9Yz2gUCX"
1363,1.23954E+18,"Something to be proud of!
🇮🇹🤩🚑🏥

#diy #Coronavirus #covid19 #italy #3dprinting #respirator https://t.co/UzG2gkz7Bt"
1364,1.23954E+18,#Aerosol and #surface #stability of HCoV-19 (SARS-CoV-2) compared to SARS-CoV-1 #COVID19 #COVIDー19 https://t.co/X0M7JoQkQj
1365,1.23954E+18,"Tackling COVID-19 - what are we doing?
Find out more here: https://t.co/7GrwIXw0Ea
__

#COVID19 #coronavirus #covidー19uk #workingfromhome"
1366,1.23954E+18,"@Scaramucci just now on @MSNBC:
@realDonaldTrump IS the virus 🦠!
Brilliant! #COVID19 #TrumpLiesAboutCoronavirus #TrumpIsAFailure"
1367,1.23954E+18,"#Malicious #Coronavirus #tracking app for #Android locks users out of their device - #malware #ransomware #COVID19 

https://t.co/eiSi7wS12X"
1368,1.23954E+18,"#Breaking 
Confirmed COVID-19 cases in Israel rises to 344 in dramatic increase

#Coronavirusoutbreak #COVID19 #IsraelCoronaVirus https://t.co/qf2l8Oe2PM"
1369,1.23954E+18,"Thanks @Esri For great #dataviz #webgis showing rates and locations of #covid19. This is also the first time I’ve seen the base numbers! Raw numbers have NO meaning if we don’t know the population it is coming from. I.e. 341 positive/ 28,696 tests =1.18% positive tests in canada https://t.co/WnEWny3aUu"
1370,1.23954E+18,"Italy's government plans to take control of Alitalia airline (Reuters)

#COVID19 #europe #economy #airlines"
1371,1.23954E+18,How Long Could Colleges Stay Closed from COVID-19? #NJ #NewJersey #coronavirus #covid19 #highered https://t.co/NjQu82UXKC
1372,1.23954E+18,"Corona, Cobra... there seems to be a theme here... #COVIDー19 #coronavirus #CobraMeeting #COVID19 #corona #Cobra #beer #virus"
1373,1.23954E+18,"Tell us this #herdimmunity crap will work now @BorisJohnson ? 
#covidー19uk #coronavirus #COVID19 #CoronavirusOutbreak #HighRiskCovid19 #StayAtHome # https://t.co/47XL0Lt4n1"
1374,1.23954E+18,"REPENT AND GOD WILL HEAR YOUR PRAYERS 🙏🙏🙏🙏
#coronaviruskenya 
#CoronaVirusSA 
#StayHome 
#COVID19 
#CoronaVirusUpdates"
1375,1.23954E+18,"Upgrade: now the first US National Staycation. #COVID19 #QuarantineLife #GPPD #GlobalPandemicPracticeDrill 

It’s a real pandemic, I’m practicing social distancing. The response is way overblown though. https://t.co/4KcqMzhF4O"
1376,1.23954E+18,"Seeing some #wearables companies try to brand their products as helping w #covid19 

Not a good look. 😑

#iot #lesigh"
1377,1.23954E+18,"#BREAKING 
ISRAELI MOH CONFIRMED 89 NEW CONFIRMED #COVID19 CASES ,  TOTAL OF 344 
#ISRAEL"
1378,1.23954E+18,"#MorningJoe @MSNBC #Covid19Walkout #COVID19 #TrumpLiesAboutCoronavirus @TitanicMovie 
Alexander Dubovsky  https://t.co/5Nmb4yo0KO
To meeting new victims https://t.co/ICn1FZa48s"
1379,1.23954E+18,"A message from the future. Stay home folks. #COVID19
#ShutItDown #Trump

https://t.co/Yj5fkPBVes"
1380,1.23954E+18,@realDonaldTrump For God! For country! #LockAmericaDown! #covidontario #StayHomeSaveLives #CoronaVirusSA #FlattenTheCurve #ShutItDown #HighRiskCovid19 #mondaythoughts #MondayMood #COVID19 #BeverlyMassachusetts
1381,1.23954E+18,"Important care to be taken during Home quarantine.
#care24 #wecare #CoronavirusOutbreak  #COVID19  #health #healthcare https://t.co/0xV3Bf1LEb"
1382,1.23954E+18,"Online classes amidst coronavirus outbreak
#coronavirus #COVID19 #onlineclasses @AmityUni @trioacademyblr @LEADschool2 @Great_Learning @AESL_Official @vedantu_learn @KCPSRS
https://t.co/V5zPTylkf2"
1383,1.23954E+18,"#France #Police #COVID19 #ShutDownAmerica for the love of #God ~ 
#TEXAS #1 uninsured and we are very understaffed with doctors and nurses ~ 
#ShutDown ~ 
#Police #Grocery #pharmacy 
#Vote for #BernieSanders he cares about #HumanityFirst 
#JoeBiden #Trump protect #StatusQuo https://t.co/JTNwaq6CPW"
1384,1.23954E+18,"Today’s funny...

#mondaythoughts #MondayMorning #COVID19 https://t.co/MdEu1JxFRR"
1385,1.23954E+18,"GOOD MORNING #Canada ! 
Time to #WashYourHands and PUT #MASKS ON .
China defeats #COVID19 in part with these precautions in addition to social distancing ..washing and masking up! https://t.co/JSSOXgLqEG"
1386,1.23954E+18,"30 mins to the bell. My palms are sweaty, knees weak, arms are heavy. 
#SPX #NYSE #COVID19 #TSX"
1387,1.23954E+18,"Stay safe from #COVID19 as well as from the CONS!
RETWEET to spread the information.
#IndiaFightsCorona #ITCard https://t.co/Nl5JR4qlqa"
1388,1.23954E+18,"#Entrepreneurs &amp; #employer, confused over #COVID19? Learn everything you need to know about #CoronavirusOutbreak &amp; its prevention at #workplace.  https://t.co/QXXCldy63m #coronapocolypse #coronavirus #CoronaVirusUpdates #CoronavirusPandemic https://t.co/StnHwH1A6P"
1389,1.23954E+18,"Check out this video to learn tips for #businessowners impacted by #coronavirus #COVID19

https://t.co/HvCnWfmqBk
#MrBiz #MrBizKnows"
1390,1.23954E+18,"Apple announces a new kind of WWDC for 2020 https://t.co/zG6dB7ZNXP

#Wuhan #CoronaVirus #coronaviruschina #covid19 #covid19china #COVIDー19 https://t.co/NCVp0JrJxX"
1391,1.23954E+18,"#StayTheFHome #StayHomeSaveLives #COVID19 . Stay home. If you’re coming back from a trip, self-quarantine for two weeks. Increased tests will now = increased tested positive. Don’t panic. https://t.co/vvuJNqYO6O"
1392,1.23954E+18,"Courts will be closed from March 17-20.
#COVID19 #LKA #SriLanka #CoronavirusOutbreak https://t.co/2chvUks48E"
1393,1.23954E+18,@findmegf #thankyou for having a #takeout search filter so we can all try to support #SmallBusiness in the next few weeks #celiac #glutenfree #covid19 https://t.co/abtjgObvLw
1394,1.23954E+18,WHAT an Idiot wake up #TheRight he’s Wrong! #TrumpVirus #DumpTrump #FireTrump #DumpGOP #FireGOP #COVID19 #TrumptheWorstPresidentEVER https://t.co/agDW3kNIj4
1395,1.23954E+18,"@KattyKay_ @NBCNews #SwingVoters must be REALLY #confused!

#COVID19"
1396,1.23954E+18,Brussels right now #EU #Brussels #EuropeanUnion #Coronavirusnl #COVID19 #coronavirus https://t.co/o6zSRaO1zo
1397,1.23954E+18,"Silicon Valley Ramps Up Efforts to Tackle Virus https://t.co/I5AnI56xw5

#Wuhan #CoronaVirus #coronaviruschina #covid19 #covid19china #COVIDー19 https://t.co/3YhYyOpHir"
1398,1.23954E+18,#Migraine &amp; #COVID19 there have been some confusing messages re some medications used for #migrainemanagement.This is what we know at the time of posting.We will update as more information known.See our YouTube channel for more videos &amp; @HeadsUpNMC podcast for info re #migraine https://t.co/uqP2QoLXQK
1399,1.23954E+18,"#IRGC Chief Salami pleads with Iranians to stay home amid #COVID19 outbreak. He says, “I beg you, stay home.”
#Iran
https://t.co/OXuy7dahIX"
1400,1.23954E+18,"My Corona🦠 Attire For Riding The NYC Public Transit🪓🦠🪓
😷👊🏻🦠
#WhillyemThrillwell #DJWhillyem #CoronaVirus #COVID19 #TakingPrecautions #AntiCoronaVirus #ShakeTheDisease #TheManBehindTheMask #Quarantine… https://t.co/2SV6C01qar"
1401,1.23954E+18,Will #COVID19 make my co-workers stop stealing my oat milk from the fridge?... #coronapocalypse #savethealmonds https://t.co/QuUYUSHeZl
1402,1.23954E+18,"What is the difference between isolation and quarantine ? 
#coronavirus
#covid19
#mohap_uae https://t.co/OSpZz7Nq2a"
1403,1.23954E+18,"It's the least we can do.💙

#COVID19 #coronavirus #FlattenTheCurve https://t.co/6bmzdulxxF"
1404,1.23954E+18,"How To Clean Your iPhone Without Destroying It https://t.co/zPxyP7Q7mB

#Wuhan #CoronaVirus #coronaviruschina #covid19 #covid19china #COVIDー19"
1405,1.23954E+18,"To get through this healthfully. ....
#mtg #edh #cedh #COVID19 #QuarantineLife #ShutItDown https://t.co/O2J3DNpqF3"
1406,1.23954E+18,"And it will take all of our ....
#mtg #edh #cedh #COVID19 #QuarantineLife #ShutItDown https://t.co/OzavMtfFMc"
1407,1.23954E+18,"Self isolating is not the same as ....
#mtg #edh #cedh #COVID19 #QuarantineLife #ShutItDown https://t.co/XOsYBAjisG"
1408,1.23954E+18,"To people they don’t know, people who might have a weakness to the diesease and who might ....
#mtg #edh #cedh #COVID19 #QuarantineLife #ShutItDown https://t.co/FNsHrj8ZY9"
1409,1.23954E+18,"There’s a bunch that aren’t. These people are risking to ....
#mtg #edh #cedh #COVID19 #QuarantineLife #ShutItDown https://t.co/LZqnOX26vw"
1410,1.23954E+18,@BobA1959 @stockguy61 I'm #RidinWithBiden. Let's get trump gone! #NoTrump2020 #NoMoreRepublicans #COVID19 #QuarantineLife #coronavirus #StayHomeSaveLives
1411,1.23954E+18,"And while there are a lot of people who self ....
#mtg #edh #cedh #COVID19 #QuarantineLife #ShutItDown https://t.co/AKkfQ80NUm"
1412,1.23954E+18,A message to you all – in collaboration with @and_sarnataro #IStayAtHome #iorestoacasa #YoQuedoEnCasa #COVID19 https://t.co/LRecv0Ugcv
1413,1.23954E+18,"Hey all! Let’s be real. We’re facing a coronavirus....
#mtg #edh #cedh #COVID19 #QuarantineLife #ShutItDown https://t.co/e1voZfVDKx"
1414,1.23954E+18,COVID-19 Novel Cornoavirus Myth Busters Advice for the Public | #confinementtotal #2019nCoV #bali #balicovid19 #indonesiacovid19 #covid19 #coronavirus #SARSCoV2 #globalpandemic #pandemic #baliindonesia #WHO #CoronavirusPandemic https://t.co/e4kp66JMOv https://t.co/YQmYKrAUWX
1415,1.23954E+18,"@carlquintanilla I’m not generally a conspiracy theorist, but #COVID19, #Oil price war by #Russia &amp; #Saudi, #marketcrash, &amp; now a #hack on @HHSGov? https://t.co/8PFMsTZkcA"
1416,1.23954E+18,Stay informed #coronavirus #CoronavirusOutbreak #COVID19 #RonaVirus https://t.co/RFkYf2RWIJ
1417,1.23954E+18,"#coronavirusNederland #Coronavirus #Covid19 #ReviewedFacts

@RIVM data &gt; 1135 &gt; 1413  

&gt; Dutch Locations &amp; cases and other #updates below | 1/n https://t.co/L6ZAQwMrnY"
1418,1.23954E+18,"#BREAKING 
MOH PRESSURES NETANYAHU TO DECLARE FULL LOCKDOWN IN #ISRAEL , STATEMENT AT 8PM BUT CONSULTATIONS CONTINUE 
#COVID19"
1419,1.23954E+18,"Oh shiite .. I ran out of toilette paper!
#StopThePanic #CoronaVirus #CovID19 https://t.co/EObAbcqCL8"
1420,1.23954E+18,"Be the good that this world needs right now.
#crisis #eventprofs #meetingprofs #covid19 #leaders https://t.co/pITr47hFua"
1421,1.23954E+18,"Lesson plans for families from Scholastic. #edtech #edchat #COVID19 
https://t.co/uzkXR12wPG"
1422,1.23954E+18,"Precautions for #CoronaVirus!
Stay Healthy!

Public Awareness by #JobsinAurangabad #Aurangabad #jobs #COVID19

#CoronaVirusmaharashtra #CoronaVirusIndia #CoronaVirusOutbreak #Covid_19 #Covid1 https://t.co/KuZdksB8Ma"
1423,1.23954E+18,"#Coronavirus Defeats @NATO! #Germany withdraws from Defender Europe 20 War Games
https://t.co/vGaYuZxq26
#COVID19"
1424,1.23954E+18,"Stay safe everyone 😷 and don't touch your face.
#wyattandblu #comic #webcomic #cartoon #coronavirus #covid19 #washyourhands #socialdistancing #staysafe https://t.co/u2N85DhMN1"
1425,1.23954E+18,"11/10: It’ll be over soon
#drawing #illustration #lifeofkokeshi #draw #artist #encouragement #covid19 #coronavirus #sgunited #hangitthere #positivevibes #positivity https://t.co/N9axLHtpsQ"
1426,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/9rLDudwX5J #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #emergency #locksmith #locksmiths #Astoria #Bayside #Elmhurst #FloralPark #ForestHills https://t.co/XWu02Yga4t
1427,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/rwccvailep #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #physicaltherapy #physicaltherapist #therapy #wellness #health #exercise #NYC #doctor #queensny https://t.co/ys5SxxWVqE
1428,1.23954E+18,.@WHO one of many agencies being spoofed for #phishing attempts during #COVID19. #WashYourHands and don't get phished. Review their communication standards: https://t.co/FCLVTEsybK
1429,1.23954E+18,"BOSSING IT - POSTPONED. Due to the #coronavirus #COVID19, we've decided to postpone the #BossingIt event due to take place on Wed 18/03.

We don't want to put people at unnecessary risk &amp; would rather do it when we can all take part under better circumstances. #hangtough https://t.co/kQAWD97sSj"
1430,1.23954E+18,Coronavirus (COVID-19): What People With Asthma Need to Know.  #coronavirus #COVID19 #asthma   https://t.co/q8kF5cBO10 https://t.co/1xz1X9x2BF
1431,1.23954E+18,"Oblique Strategy of the Day... #BrianEno #PeterSchmidt

#satire #COVID19 keep safe! ♥️ https://t.co/RGrkHCLMbN"
1432,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/IajELO7s3V #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #courtreporter #pfpreporting #courtreportingagencynyc #queenscourt #brooklynbridge #governement https://t.co/jCmAxKjPXb
1433,1.23954E+18,"🧠💡|T H E  H A B I T  I N F L U E N C E R|💡🧠
#Habits
#PersonaldDevelopment
#PersonaldGrowth
#CoronaVirus
#Covid19
#Outbreak

Newest YouTube Video For This Week:
This Disease Is Even Worse Than The Corona Virus And It’s Already Spreading!
https://t.co/RZWqg5ggIk https://t.co/1yVYlIcQZ7"
1434,1.23954E+18,"Sadly Billy Ray and daughter Miley got caught up in Italy. 

Verona Cyrus. 

#1pun #covid19 #coronavirus"
1435,1.23954E+18,Important information from @welfare_ie regarding #support for those whose #employment is effected by #Ireland and the #world being in the grip of the #Coronavirus (#COVID19) #epidemic 👉 https://t.co/YH2rLaa8F5. https://t.co/mwDyOVuALQ
1436,1.23954E+18,Advice on #RELION for those processing #cryoEM single-particle images on proteins from #Covid19 https://t.co/V2WM1kZ82z
1437,1.23954E+18,"The declaration of #COVID19 as a #pandemic by the @WHO represents nothing short of a total #fail ure by the top global body that nations rely on to formulate public #health policies and protect citizens to do its job.
#SARSCoV19

https://t.co/rCJ0AWRRFK https://t.co/bwxcXhQqm4 https://t.co/YeKisTVUtZ"
1438,1.23954E+18,"CFL restaurants offering curbside and/or home delivery during #QuarantineLife #COVID19 #orlando

https://t.co/G2p88n9sBx

@EdibleOrlando @winechix @orlandosentinel @TastyChomps @OrlandoWeekly @orlandomayor @sunshinestyles"
1439,1.23954E+18,This needs to be said again and again #CoronavirusOutbreak #ShutItDown #COVID19 https://t.co/JsZBbx0e3O
1440,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/IIhP1KHzy1 #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #bagel #bagels #foodie #nyc #foresthills #lox #kosher #happy #breakfast #lunch #sandwich #bakery https://t.co/yNonxtvjoW
1441,1.23954E+18,How will Apple manage the break in supply chain due to the coronavirus outbreak? #coronavirus #covid19 #supplychain https://t.co/864nSVMlU8 https://t.co/d55gLikTqL
1442,1.23954E+18,"Bitcoin Begins the Biggest Week of its Life | Mark Hunter (@Twentynothing00)

$btc #btc #bitcoin #crypto #cryptocurrency #covid-19 #covid19 #coronavirus #federalreserve #interestrates #donaldtrump https://t.co/XGZmAP9lwM"
1443,1.23954E+18,A #OneHealth approach is needed to tackle #COVID19. Further research between #animalhealth &amp; #humanhealth experts is key to better understand the behaviour of the virus &amp; to conduct risk assessment. #OIE will continue to give updates when new info is available. #Coronavirus https://t.co/datcLERhTE
1444,1.23954E+18,Where is the dedication to a safe and trusted marketplace? @BBCNews @BorisJohnson #covid19 #priceinflation #panicbuy https://t.co/JDSn2HR7rg
1445,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/UCeYrlzeLS #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #OBGYN #Gynecology #Obstetrics #doctors #womenshealth #medical #queensny #pregnant #symptoms #NYC https://t.co/lODTyJr6Hc
1446,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/mFEU2Xm9IH #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #miami #NYC #Arizona #Website #socialmedia #Media #marketing #Technology https://t.co/e5sg2AbqkI
1447,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/hxYuWji6jz #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #miami #workspace #workspace #coworkingspace #biscayneblvd #officedesign #oceandrive #realestate https://t.co/6eGV2zl0F0
1448,1.23954E+18,"Please share #coronavirus #Covid19Walkout #covidー19uk #COVID19 #CoronavirusOutbreak #원호야사랑해 #MentalHealth 
Please share this link:
https://t.co/9H6Zrk1l4x"
1449,1.23954E+18,"#MondayWisdom: Don’t be an irresponsible dick. 

#Covid19 
#SocialDistancingNow 
#covidontario 
#selfisolation"
1450,1.23954E+18,"Is it just me, or is it getting crazier out there? (""Joker"", 2019)
Passt, finde ich.
#COVID19 #coronavirus #hamsterkauf"
1451,1.23954E+18,"All these millions working from home due to #quarantine #lockdown #COVID19.

@IRS should just do a one-time ""home office deduction"" for 2020, fold it up into personal deduction. (Could even make it retroactive for 2019 so the relief is felt this year.)"
1452,1.23954E+18,"Follow these tips strictly to stay safe and healthy. ⚠️

Corona Virus Helpline: 1166

#Covid19 #Corona #Virus #Prevention

Read: https://t.co/3CARxEh7OG https://t.co/9XlPHozn8J"
1453,1.23954E+18,"We'll be tracking the effect of #coronavirus on the #retail industry every step of the way. Read our first #COVID19 blog and stay tuned for updates every Monday, Wednesday, and Friday! https://t.co/QxVKFGS4th #DigitalMarketing"
1454,1.23954E+18,"We are getting to know what true money is

#Bitcoin #COVID19 #mondaythoughts"
1455,1.23954E+18,"MGM Resorts, @WynnLasVegas Closing #LasVegas #Casinos Due to #Coronavirus, Includes 7 #Poker Rooms #Health #COVID19 #Tourism @MGMResortsIntl @Bellagio @AriaLV @TheMirageLV @MGMGrand @MandalayBay @ExcaliburVegas https://t.co/Ax5GI6JJsE https://t.co/0QzWhgEzVR"
1456,1.23954E+18,"Host Greg Hudson is talking with Mayor Kelly Burk of @TownofLeesburg about #success #coronavirus and her #passion for #smallbusiness and the citizens of their #hometown! 
#Covid19 #NCoV
Don’t miss the interview: 
https://t.co/PwQwwROWei"
1457,1.23954E+18,What the fuck ? Horoscopes all taking about the next 4 weeks #ldnont #covid19 #covidontario https://t.co/ZFNSEPDvxF
1458,1.23954E+18,"#GISPscholar Yeva Nersisyan on the economic response that is needed to address COVID-19.

#PaidSickLeave #Health #Coronavirus #COVID19
https://t.co/THpP4PJlpo https://t.co/rB7xGU5kIK"
1459,1.23954E+18,"Exclusive: Zoom CEO Eric Yuan Is Giving K-12 Schools His Videoconferencing Tools For Free 
 #covid19 #zoom #k12 #education 
https://t.co/EIYFosr1LV https://t.co/Y6mGvxy9w5"
1460,1.23954E+18,Be alert ! Don't let any miscreant befool you in the  backdrop of #COVID19 fear ! #PublicSafety #crimewatch #crimealert #crime #fraudwatch #SocialEngineering #criminals #StaySafe #NationFirst #nationsecurity https://t.co/wxdhIVvyOn
1461,1.23954E+18,#iufb #hoosiers #b1g #cfb #coronavirus #COVID19 College Football Links From Across the Country (3/16/20)  https://t.co/UaCTprykj3
1462,1.23954E+18,"#Congress workers defy government rules in #Karnataka, hundreds attend #DKShivakumar's felicitation amid #CoronavirusOutbreak 

#CoronaVirusUpdates #Corona #COVID2019 #COVIDー19 #COVID19 

https://t.co/xx7EkHuYqK"
1463,1.23954E+18,Practicing my #SocialDistancing. #Coronavirus #COVID19 https://t.co/annyI6WIT5
1464,1.23954E+18,"America, fuck yeah!  #COVID19 #healthcare #usa
#COVIDー19 #TrumpLiesAboutCoronavirus https://t.co/XUNAPx9oyl"
1465,1.23954E+18,Just shut the borders already!!! #doitnow #covidontario #COVID19 #CoronavirusOutbreak
1466,1.23954E+18,"A recent @DeptVetAffairs study offers insight on the use of #Respiratory #protective gear by #healthcare workers. Why do nurses and other staff sometimes fail to use the equipment when it's required, or vice versa? #VAResearch @VABostonHC #COVID19  https://t.co/uxKOYXdN13 https://t.co/LwKyB7mYls"
1467,1.23954E+18,"First line of defense is always washing your hands! 
#health #jocoderm #covid19 #washthosehands #20seconds https://t.co/5Q3zZEEYH4"
1468,1.23954E+18,"Indiana Jones - Raiders of the last Roll 🧻
#TP #Covid19 #toiletpaper https://t.co/yuFkSO67ni"
1469,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/nVLpkLeQM8 #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine#Accounting #accountant #services #Auidit #IRS #Statetax #NYC #CPA #Smallbusiness #Incorporation #tax https://t.co/l6T1zh8iU8
1470,1.23954E+18,"@EMA_News announced it will provide free advice to those working on #COVID19 #therapeutics and #vaccines in the hopes of accelerating approval of a treatment.
#coronavirus #healthnews #pharmaceuticals #R&amp;D
Read the story here: https://t.co/b6PTmLpXH6 https://t.co/98IvfXrJJo"
1471,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/jfEH7sMjip #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #CPA #accountant #services #Audit #Financial #IRS #Statetax #NYC #corporate #taxreturn https://t.co/XMB5pFN7B1
1472,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/pX0dKfvAgU #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #alexandraglassdesigns #Interiordesign #Artist #glassart #glasscoating #miami #Ilovewpb #florida https://t.co/aZha24UxlF
1473,1.23954E+18,".@ACIWorld has published its global #economic #COVID19 impact estimations, outlining an expected loss of #revenues of at least $4.3 billion following the outbreak, with the Asia-Pacific region and #Europe suffering most https://t.co/M1kQS28cNb https://t.co/L4aY1MJe15"
1474,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/c7I2b8VGFD #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine #injuryattorney #personalinjury #autoaccident  #slipandfall #insurance #accident #NYC #law #lawyer https://t.co/BDc85cCuTR
1475,1.23954E+18,#PSA Everyone Can Do Their Part To #FlattenTheCurve https://t.co/88Lv3coKZq #Coronavirus #Keepcalm #Stayhome #Stayhealthy #Covid19 #Washyourhands #doyourpart #Staywell #Quarantine#DayCampInThePark #Summer #Camp #Nature https://t.co/9CynwHZRVO
1476,1.23954E+18,Nice simulation that shows the math behind #socialdistancing for #covid19 #coronavirus https://t.co/4GYdSaLOqK
